tenure_label,tenure_id,house,state_id,state_name,constituency_id,constituency_name,mp_id,mp_name,allocated,recommended,sanctioned,completed,expenditure_cr,calamity_cr,n_recommended,n_sanctioned,n_completed,tenure,margin_pct,winner_party,competitiveness,rec_pct,sanc_pct,comp_pct,sanc_yield,comp_yield
18th Lok Sabha,7,Lok Sabha,18,Karnataka,178,UDUPI CHIKMAGALUR,3042375,KOTA SRINIVAS POOJARY,14.7,9.769,4.146,1.761,2.96,0.0,262,103,40,18th Lok Sabha,21.08,Bharatiya Janata Party,safe,66.45578231292517,28.20408163265306,11.979591836734693,42.44037260722694,42.474674384949346
18th Lok Sabha,7,Lok Sabha,18,Karnataka,179,HASSAN,3042367,SHREYAS. M. PATEL,14.7,9.7316,7.3676,0.2387,4.32,0.0,192,146,5,18th Lok Sabha,3.15,Indian National Congress,marginal,66.20136054421769,50.119727891156465,1.623809523809524,75.70800279501829,3.2398610130843153
18th Lok Sabha,7,Lok Sabha,18,Karnataka,180,HAVERI,3042368,BASAVARAJ BOMMAI,14.7,9.595,6.5,0.56,4.99,0.0,159,110,8,18th Lok Sabha,3.12,Bharatiya Janata Party,marginal,65.27210884353742,44.21768707482993,3.80952380952381,67.74361646690984,8.615384615384617
18th Lok Sabha,7,Lok Sabha,18,Karnataka,181,BANGALORE NORTH,3043716,SHOBHA KARANDLAJE,14.7,9.7984,5.3294,0.2494,3.44,0.0,97,51,5,18th Lok Sabha,14.81,Bharatiya Janata Party,competitive,66.65578231292518,36.25442176870748,1.6965986394557824,54.39051273677334,4.6797012796937745
18th Lok Sabha,7,Lok Sabha,18,Karnataka,182,BANGALORE SOUTH,3017406,Shri LS Tejasvi Surya,14.7,9.4093,4.7593,0.3493,3.24,0.0,101,47,7,18th Lok Sabha,22.18,Bharatiya Janata Party,safe,64.00884353741496,32.37619047619047,2.376190476190476,50.58080834918644,7.339314605088984
18th Lok Sabha,7,Lok Sabha,18,Karnataka,183,BANGALORE CENTRAL,3019529,P C Mohan,16.0,2.1927,0.534,0.474,0.534,0.0,12,2,1,18th Lok Sabha,2.48,Bharatiya Janata Party,marginal,13.704374999999999,3.3375000000000004,2.9625,24.35353673553154,88.76404494382022
18th Lok Sabha,7,Lok Sabha,18,Karnataka,184,BIDAR,3042360,SAGAR ESHWAR KHANDRE,14.7,7.6813,3.4616,0.0,0.8703,0.0,137,80,0,18th Lok Sabha,10.37,Indian National Congress,competitive,52.25374149659864,23.54829931972789,0.0,45.06528842774009,0.0
18th Lok Sabha,7,Lok Sabha,18,Karnataka,185,KOLAR(SC),3042369,M. MALLESH BABU,14.71,5.2853,4.2295,0.2995,3.52,0.0,83,68,2,18th Lok Sabha,5.27,Janata Dal  (Secular),competitive,35.92997960571041,28.752549286199862,2.036029911624745,80.02383970635536,7.081215273673011
18th Lok Sabha,7,Lok Sabha,18,Karnataka,186,DAVANAGERE,3042365,DR. PRABHA MALLIKARJUN,14.7,9.31,4.3,0.48,3.48,0.0,96,42,4,18th Lok Sabha,1.98,Indian National Congress,marginal,63.333333333333336,29.251700680272112,3.2653061224489797,46.18689581095596,11.162790697674419
18th Lok Sabha,7,Lok Sabha,18,Karnataka,187,DHARWAD,3019036,Pralhad Venkatesh Joshi,14.7,8.9945,3.4045,0.7995,1.61,0.0,191,78,18,18th Lok Sabha,7.12,Bharatiya Janata Party,competitive,61.18707482993198,23.15986394557823,5.438775510204082,37.85090888876535,23.483624614480835
18th Lok Sabha,7,Lok Sabha,18,Karnataka,188,MANDYA,3042371,H.D. KUMARASWAMY,14.7,9.55,4.6,0.0,4.01,0.0,147,69,0,18th Lok Sabha,19.49,Janata Dal  (Secular),safe,64.96598639455783,31.29251700680272,0.0,48.1675392670157,0.0
18th Lok Sabha,7,Lok Sabha,18,Karnataka,189,TUMKUR,3042374,V. SOMANNA,14.7,6.4919,3.4,0.0,2.25,0.0,54,18,0,18th Lok Sabha,13.47,Bharatiya Janata Party,competitive,44.16258503401361,23.129251700680275,0.0,52.37295706957901,0.0
18th Lok Sabha,7,Lok Sabha,18,Karnataka,190,CHAMARAJANAGAR(SC),3042361,SUNIL BOSE,14.7,9.505,4.07,0.0,3.26,0.0,114,49,0,18th Lok Sabha,13.78,Indian National Congress,competitive,64.65986394557824,27.687074829931973,0.0,42.81956864807995,0.0
18th Lok Sabha,7,Lok Sabha,18,Karnataka,191,BIJAPUR(SC),3019039,Ramesh Chandappa Jigajinagi,26.95,8.827,2.026,0.0,1.11,0.0,279,55,0,18th Lok Sabha,5.96,Bharatiya Janata Party,competitive,32.753246753246756,7.517625231910945,0.0,22.952305426532227,0.0
18th Lok Sabha,7,Lok Sabha,18,Karnataka,192,CHITRADURGA(SC),3042363,GOVIND MAKTHAPPA KARJOL,14.7,9.8,5.92,0.05,3.42,0.0,184,115,1,18th Lok Sabha,3.52,Bharatiya Janata Party,marginal,66.66666666666667,40.27210884353742,0.3401360544217687,60.408163265306115,0.8445945945945946
18th Lok Sabha,7,Lok Sabha,18,Karnataka,193,UTTARA KANNADA,3042376,VISHWESHWAR HEGDE KAGERI,14.7,7.71,3.1225,0.0,2.86,0.0,112,45,0,18th Lok Sabha,26.72,Bharatiya Janata Party,safe,52.44897959183674,21.241496598639458,0.0,40.49935149156939,0.0
18th Lok Sabha,7,Lok Sabha,36,Kerala,194,KANNUR,3017416,Shri Kumbakudi Sudhakaran,14.7,9.7654,3.9562,1.2526,2.09,0.0,268,126,52,18th Lok Sabha,10.24,Indian National Congress,competitive,66.43129251700681,26.91292517006803,8.52108843537415,40.5124214061892,31.661695566452654
18th Lok Sabha,7,Lok Sabha,36,Kerala,195,THIRUVANANTHAPURAM,3017408,Dr Shashi Tharoor,14.7,9.5008,9.2008,2.9983,3.26,0.0,114,113,33,18th Lok Sabha,1.67,Indian National Congress,marginal,64.63129251700681,62.59047619047619,20.39659863945578,96.84237116874368,32.587383705764715
18th Lok Sabha,7,Lok Sabha,36,Kerala,196,ATTINGAL,3017411,Adv Adoor Prakash,14.7,9.793,9.3877,1.9365,2.16,0.0,369,356,79,18th Lok Sabha,0.07,Indian National Congress,marginal,66.61904761904762,63.861904761904775,13.173469387755103,95.8613295210865,20.628055860327876
18th Lok Sabha,7,Lok Sabha,36,Kerala,197,WAYANAD,3049648,Priyanka Gandhi Vadra,12.25,7.3371,5.1571,0.2921,3.05,0.0,62,37,2,18th Lok Sabha,33.6,Indian National Congress,safe,59.89469387755102,42.098775510204085,2.3844897959183675,70.28798844230009,5.664035989218747
18th Lok Sabha,7,Lok Sabha,36,Kerala,198,PATHANAMTHITTA,3019048,Anto Antony,14.7,9.7077,5.6955,1.222,2.03,0.0,266,161,50,18th Lok Sabha,7.19,Indian National Congress,competitive,66.03877551020409,38.744897959183675,8.312925170068027,58.669921814641974,21.455535071547715
18th Lok Sabha,7,Lok Sabha,36,Kerala,199,ERNAKULAM,3017417,Shri Hibi Eden,14.7,9.6963,7.1333,1.3956,2.29,0.0,99,66,15,18th Lok Sabha,27.5,Indian National Congress,safe,65.96122448979592,48.52585034013606,9.49387755102041,73.56723698730444,19.56457740456731
18th Lok Sabha,7,Lok Sabha,36,Kerala,200,CHALAKUDY,3017413,Shri Benny Behanan,14.7,9.8111,5.4801,0.9651,2.14,0.0,150,69,6,18th Lok Sabha,6.7,Indian National Congress,competitive,66.74217687074831,37.279591836734696,6.5653061224489795,55.8561221473637,17.610992500136856
18th Lok Sabha,7,Lok Sabha,36,Kerala,201,KASARAGOD,3017415,Shri Rajmohan Unnithan,15.68,6.2067,4.6409,1.1215,2.05,0.0,161,140,50,18th Lok Sabha,9.05,Indian National Congress,competitive,39.58354591836734,29.597576530612248,7.152423469387755,74.77242334896161,24.165571333146584
18th Lok Sabha,7,Lok Sabha,36,Kerala,202,KOTTAYAM,3042378,ADV K FRANCIS GEORGE,18.87,9.5471,7.7301,1.4789,2.34,0.0,203,170,27,18th Lok Sabha,10.44,Kerala Congress,competitive,50.59406465288818,40.965023847376784,7.837307896131426,80.96804265169527,19.131705928771947
18th Lok Sabha,7,Lok Sabha,36,Kerala,203,MALAPPURAM,3042789,E.T. MOHAMMED BASHEER,16.39,6.6604,4.8054,0.2044,1.12,0.0,122,86,6,18th Lok Sabha,27.66,Indian Union Muslim League,safe,40.63697376449054,29.319097010372175,1.2471018913971934,72.14881989069725,4.253548091730138
18th Lok Sabha,7,Lok Sabha,36,Kerala,204,PONNANI,3042790,DR. M.P ABDUSSAMAD SAMADANI,17.04,11.7675,3.6851,0.1316,0.3417,0.0,240,113,7,18th Lok Sabha,22.97,Indian Union Muslim League,safe,69.0580985915493,21.626173708920188,0.7723004694835681,31.315912470788188,3.5711378252964643
18th Lok Sabha,7,Lok Sabha,36,Kerala,205,VADAKARA,3042380,SHAFI PARAMBIL,14.7,9.1212,2.7847,0.1512,0.9095,0.5,218,80,15,18th Lok Sabha,10.2,Indian National Congress,competitive,62.04897959183674,18.943537414965984,1.0285714285714287,30.52997412621146,5.42966926419363
18th Lok Sabha,7,Lok Sabha,36,Kerala,206,KOZHIKODE,3017409,Shri M K Raghavan,14.7,9.7727,2.154,0.143,0.2584,0.0,273,51,4,18th Lok Sabha,13.41,Indian National Congress,competitive,66.48095238095239,14.653061224489795,0.9727891156462585,22.040991742302534,6.638811513463324
18th Lok Sabha,7,Lok Sabha,36,Kerala,207,ALAPPUZHA,3042377,K. C VENUGOPAL,14.7,8.5649,5.8082,1.3236,3.33,0.0,88,64,18,18th Lok Sabha,6.0,Indian National Congress,competitive,58.26462585034014,39.51156462585035,9.004081632653062,67.81398498523042,22.788471471368066
18th Lok Sabha,7,Lok Sabha,36,Kerala,208,MAVELIKKARA(SC),3017412,Shri Suresh Kodikunnil,17.24,11.7027,8.2222,1.153,3.13,0.0,162,122,26,18th Lok Sabha,1.21,Indian National Congress,marginal,67.88109048723898,47.69257540603249,6.687935034802785,70.25900005981526,14.023010873002358
18th Lok Sabha,7,Lok Sabha,36,Kerala,209,KOLLAM,3017410,Shri NK Premachandran,17.15,13.0151,11.7572,1.6614,3.82,0.2,182,162,23,18th Lok Sabha,16.41,Revolutionary Socialist Party,safe,75.88979591836735,68.55510204081634,9.687463556851313,90.33507233905233,14.130915524104378
18th Lok Sabha,7,Lok Sabha,36,Kerala,210,THRISSUR,3042379,SURESH GOPI,14.7,8.4773,6.8872,1.0327,1.24,0.0,70,52,12,18th Lok Sabha,6.85,Bharatiya Janata Party,competitive,57.6687074829932,46.85170068027211,7.025170068027211,81.24284854847653,14.994482518294808
18th Lok Sabha,7,Lok Sabha,36,Kerala,211,ALATHUR(SC),3043393,K RADHAKRISHNAN,14.7,11.8399,9.3259,1.443,1.69,0.25,163,130,11,18th Lok Sabha,2.03,Communist Party of India  (Marxist),marginal,80.543537414966,63.44149659863946,9.816326530612246,78.76671255669389,15.473037454830097
18th Lok Sabha,7,Lok Sabha,36,Kerala,212,PALAKKAD,3018377,Vellalath Kochukrishnan Nair Sreekandan,14.7,9.2559,6.7056,1.3583,3.0,0.0,205,149,53,18th Lok Sabha,7.27,Indian National Congress,competitive,62.965306122448986,45.61632653061224,9.24013605442177,72.44676368586522,20.2562037699833
18th Lok Sabha,7,Lok Sabha,36,Kerala,213,IDUKKI,3017418,Adv Dean Kuriakose,14.7,9.614,8.2447,4.3846,5.09,0.0,153,133,88,18th Lok Sabha,15.91,Indian National Congress,safe,65.4013605442177,56.086394557823134,29.827210884353743,85.7572290409819,53.180831321940154
18th Lok Sabha,7,Lok Sabha,130,Ladakh,214,LADAKH,3043914,Mohamed Haneefa,16.11,1.1208,0.9308,0.0,0.3935,0.0,14,11,0,18th Lok Sabha,20.56,Independent,safe,6.957169459962756,5.777777777777778,0.0,83.04782298358315,0.0
18th Lok Sabha,7,Lok Sabha,19,Lakshadweep,215,LAKSHADWEEP(ST),3042791,MUHAMMED HAMDULLAH SAYEED,15.39,9.0492,5.7162,0.0194,3.64,0.0,27,24,1,18th Lok Sabha,5.38,Indian National Congress,competitive,58.799220272904485,37.14230019493177,0.12605588044184535,63.16801485214162,0.33938630558762817
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,216,BETUL(ST),3018381,Durga Das Uikey,15.16,12.9357,9.1241,6.5545,8.28,0.0,462,333,281,18th Lok Sabha,27.2,Bharatiya Janata Party,safe,85.32783641160951,60.18535620052771,43.23548812664908,70.53425790641404,71.83722230137768
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,217,MORENA,3042389,SHIVMANGAL SINGH TOMAR,14.7,4.3668,2.3472,0.0,1.88,0.0,70,52,0,18th Lok Sabha,4.42,Bharatiya Janata Party,marginal,29.70612244897959,15.967346938775512,0.0,53.75103050288541,0.0
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,218,BHOPAL,3042382,ALOK SHARMA,14.7,8.3407,7.2907,0.0,2.56,0.0,62,51,0,18th Lok Sabha,33.47,Bharatiya Janata Party,safe,56.73945578231293,49.59659863945579,0.0,87.41112856235088,0.0
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,219,TIKAMGARH(SC),3019053,Virendra Kumar,14.7,9.7749,8.3033,0.2784,3.98,0.0,247,187,6,18th Lok Sabha,36.72,Bharatiya Janata Party,safe,66.49591836734695,56.48503401360545,1.893877551020408,84.94511452802585,3.3528837931906588
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,220,GUNA,3043718,JYOTIRADITYA M. SCINDIA,14.7,8.9907,6.1823,1.5094,5.32,0.0,63,61,18,18th Lok Sabha,39.38,Bharatiya Janata Party,safe,61.16122448979593,42.05646258503402,10.268027210884354,68.76327760908494,24.414861782831633
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,221,SHAHDOL (ST),3019069,Smt Himadri Singh,14.7,8.6672,6.3349,1.8401,5.02,0.0,132,95,39,18th Lok Sabha,34.49,Bharatiya Janata Party,safe,58.96054421768707,43.09455782312926,12.517687074829935,73.09050212294629,29.04702520955343
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,222,KHANDWA,3019058,Gyaneshwar Patil,15.3,10.3986,9.6786,4.7276,8.21,0.0,298,288,147,18th Lok Sabha,17.85,Bharatiya Janata Party,safe,67.96470588235293,63.25882352941176,30.899346405228755,93.07599099878828,48.845907465955825
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,223,DHAR(ST),3042385,SAVITRI THAKUR,14.7,9.4062,8.6612,5.8412,6.97,0.0,237,224,178,18th Lok Sabha,15.34,Bharatiya Janata Party,safe,63.98775510204082,58.919727891156455,39.736054421768706,92.07969211796474,67.44100124694039
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,224,BHIND(SC),3019070,Smt Sandhya Ray,14.7,6.826,3.826,0.9581,2.52,0.0,127,97,48,18th Lok Sabha,6.18,Bharatiya Janata Party,competitive,46.43537414965986,26.027210884353746,6.517687074829932,56.050395546440086,25.041819132253007
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,225,INDORE,3019065,Shankar Lalwani,14.7,9.5083,9.5083,5.5203,6.55,0.0,238,238,145,18th Lok Sabha,64.54,Bharatiya Janata Party,safe,64.68231292517008,64.68231292517008,37.553061224489795,100.0,58.05769695949854
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,226,JABALPUR,3042388,ASHISH DUBEY,14.7,4.77,3.699,0.4832,1.84,0.0,195,155,15,18th Lok Sabha,42.01,Bharatiya Janata Party,safe,32.44897959183673,25.163265306122447,3.287074829931973,77.54716981132076,13.062989997296567
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,227,VIDISHA,3044395,SHIVRAJ SINGH CHOUHAN,14.7,4.8943,4.7843,0.3943,3.57,0.0,79,76,8,18th Lok Sabha,56.43,Bharatiya Janata Party,safe,33.29455782312925,32.54625850340136,2.682312925170068,97.7524875876019,8.241540037205025
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,228,SAGAR,3042391,DR. LATA WANKHEDE,14.7,9.901,9.656,7.0093,9.11,0.0,144,135,74,18th Lok Sabha,40.96,Bharatiya Janata Party,safe,67.35374149659864,65.68707482993197,47.682312925170066,97.52550247449753,72.5900994200497
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,229,REWA,3019059,Janardan Mishra,14.7,9.7822,9.3332,0.0,8.52,0.0,89,81,0,18th Lok Sabha,21.06,Bharatiya Janata Party,safe,66.54557823129251,63.49115646258503,0.0,95.41003046349492,0.0
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,230,RATLAM(ST),3042390,ANITA NAGARSINGH CHOUHAN,14.7,8.9022,8.7177,0.6584,4.45,0.0,203,199,19,18th Lok Sabha,13.52,Bharatiya Janata Party,competitive,60.55918367346939,59.30408163265307,4.478911564625851,97.92747860079531,7.552450761095243
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,231,CHHINDWARA,3042383,BUNTY VIVEK SAHU,14.7,9.793,7.1554,1.4084,4.62,0.0,472,332,73,18th Lok Sabha,8.71,Bharatiya Janata Party,competitive,66.61904761904762,48.67619047619048,9.580952380952382,73.06647605432453,19.683036587751907
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,232,MANDLA(ST),3019055,Faggan Singh Kulaste,15.19,9.7088,5.7664,0.9698,3.95,0.0,306,168,19,18th Lok Sabha,6.76,Bharatiya Janata Party,competitive,63.915734035549704,37.96181698485846,6.384463462804477,59.39353988134476,16.818118756936737
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,233,MANDSOUR,3017421,Shri Sudheer Gupta,14.9,3.1819,2.2544,0.6895,1.7,0.0,180,111,55,18th Lok Sabha,34.93,Bharatiya Janata Party,safe,21.35503355704698,15.130201342281879,4.62751677852349,70.85074955215437,30.58463449254791
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,234,UJJAIN(SC),3017425,Shri Anil Firojiya,14.7,9.6951,8.9451,1.5386,6.75,0.0,245,239,88,18th Lok Sabha,28.29,Bharatiya Janata Party,safe,65.9530612244898,60.851020408163265,10.466666666666667,92.26413342822663,17.20047847424847
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,235,DAMOH,3042384,RAHUL SINGH LODHI,16.31,7.8847,7.2336,0.7262,5.79,0.0,270,247,31,18th Lok Sabha,37.32,Bharatiya Janata Party,safe,48.34273451870018,44.350705088902515,4.452483139178418,91.7422349613809,10.039261225392611
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,236,DEWAS(SC),3019068,Mahendra Singh Solanky,14.7,8.6121,5.6807,0.22,2.75,0.0,116,73,4,18th Lok Sabha,28.94,Bharatiya Janata Party,safe,58.58571428571429,38.64421768707483,1.4965986394557824,65.96184438174195,3.872762159593008
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,237,GWALIOR,3042386,BHARAT SINGH KUSHWAH,15.15,2.5327,1.7224,0.0,0.6102,0.0,22,16,0,18th Lok Sabha,5.23,Bharatiya Janata Party,competitive,16.71749174917492,11.368976897689768,0.0,68.00647530303627,0.0
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,238,HOSHANGABAD,3042387,DARSHAN SINGH CHOUDHARY,14.7,5.421,4.0375,0.5187,2.37,0.0,354,262,48,18th Lok Sabha,34.54,Bharatiya Janata Party,safe,36.87755102040817,27.46598639455782,3.528571428571429,74.47887843571296,12.847058823529414
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,239,KHARGONE(ST),3019056,Gajendra Singh Patel,14.7,9.3227,8.1447,1.4552,6.19,0.0,278,245,81,18th Lok Sabha,8.66,Bharatiya Janata Party,competitive,63.41972789115646,55.406122448979595,9.899319727891157,87.36417561436066,17.86683364642037
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,240,SIDHI,3042392,DR. RAJESH MISHRA,26.27,21.3426,19.4067,8.2575,17.22,0.0,280,252,134,18th Lok Sabha,17.99,Bharatiya Janata Party,safe,81.24324324324326,73.87400076132471,31.43319375713742,90.92940878805769,42.54973797709039
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,241,RAJGARH,3018380,Rodmal Nagar,14.7,10.4686,8.3486,0.0,8.26,0.0,266,168,0,18th Lok Sabha,10.22,Bharatiya Janata Party,competitive,71.21496598639457,56.79319727891156,0.0,79.74896356723916,0.0
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,242,BALAGHAT,3042381,BHARTI PARDHI,15.44,9.8986,9.7486,3.8588,6.41,0.0,160,157,74,18th Lok Sabha,12.62,Bharatiya Janata Party,competitive,64.110103626943,63.138601036269435,24.992227979274613,98.48463419069364,39.58311962743368
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,243,KHAJURAHO,3018383,Vishnu Dutt Sharma,14.7,1.369,1.071,0.491,0.689,0.0,9,6,3,18th Lok Sabha,47.45,Bharatiya Janata Party,safe,9.312925170068029,7.285714285714286,3.340136054421769,78.23228634039444,45.84500466853408
18th Lok Sabha,7,Lok Sabha,20,Madhya Pradesh,244,SATNA,3019057,Ganesh Singh,14.7,7.0872,4.309,1.6868,3.01,0.0,311,179,68,18th Lok Sabha,8.02,Bharatiya Janata Party,competitive,48.21224489795919,29.31292517006803,11.47482993197279,60.79975166497348,39.14597354374565
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,245,RAVER,3019105,Smt Raksha Nikhil Khadse,15.31,1.8045,1.2045,0.0915,0.5872,0.0,9,7,1,18th Lok Sabha,23.23,Bharatiya Janata Party,safe,11.786414108425864,7.867406923579359,0.5976485956890921,66.74979218620116,7.596513075965132
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,246,JALGAON,3042405,SMITA UDAY WAGH,14.81,1.6031,1.6031,1.1831,1.4,0.0,10,10,7,18th Lok Sabha,21.51,Bharatiya Janata Party,safe,10.824442943956786,10.824442943956786,7.988521269412559,100.0,73.80076102551307
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,247,RATNAGIRI-SINDHUDURG,3042416,NARAYAN TATU RANE,14.7,8.4275,5.3075,0.7525,1.39,0.0,91,55,11,18th Lok Sabha,5.24,Bharatiya Janata Party,competitive,57.32993197278912,36.10544217687075,5.1190476190476195,62.97834470483536,14.178049929345265
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,248,DHULE,3042401,BACHHAV SHOBHA DINESH,14.7,9.6457,4.4357,0.5357,0.828,0.0,87,42,6,18th Lok Sabha,0.31,Indian National Congress,marginal,65.6170068027211,30.17482993197279,3.6442176870748297,45.98629441098106,12.077011520165925
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,249,LATUR(SC),3043224,DR KALGE SHIVAJI BANDAPPA,14.7,9.0947,2.6246,1.5272,2.33,0.0,115,30,18,18th Lok Sabha,4.99,Indian National Congress,marginal,61.868707482993194,17.854421768707482,10.389115646258503,28.85856597798718,58.187914348853155
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,250,NAGPUR,3019087,Nitin Jairam Gadkari,14.7,9.751,4.62,0.9999,3.1,0.0,53,24,1,18th Lok Sabha,11.36,Bharatiya Janata Party,competitive,66.33333333333333,31.42857142857143,6.802040816326531,47.37975592246949,21.642857142857142
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,251,RAMTEK(SC),3042415,Shyamkumar,14.7,5.66,0.2,0.0,0.1478,0.0,55,3,0,18th Lok Sabha,6.13,Indian National Congress,competitive,38.50340136054422,1.3605442176870748,0.0,3.5335689045936394,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,252,BARAMATI,3019106,Smt Supriya Sadanand Sule,14.7,5.6962,1.2262,0.3462,1.01,0.0,85,16,4,18th Lok Sabha,11.21,Nationalist Congress Party – Sharadchandra Pawar,competitive,38.74965986394558,8.341496598639456,2.3551020408163263,21.526631789614125,28.233567117925297
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,253,MAVAL,3019099,Shrirang Appa Barne,14.7,8.9997,3.4797,0.1997,3.0,0.0,90,45,2,18th Lok Sabha,6.81,Shiv Sena,competitive,61.22244897959184,23.67142857142857,1.3585034013605441,38.66462215407179,5.739000488547863
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,254,SHIRUR,3019076,Amol Ramsing Kolhe,14.7,9.7886,2.2385,0.7986,1.86,0.0,102,27,8,18th Lok Sabha,10.25,Nationalist Congress Party – Sharadchandra Pawar,competitive,66.5891156462585,15.227891156462587,5.43265306122449,22.868438796150624,35.67567567567567
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,255,PUNE,3042414,MURLIDHAR MOHOL,14.7,9.75,1.2,0.0,1.2,0.0,74,12,0,18th Lok Sabha,11.14,Bharatiya Janata Party,competitive,66.3265306122449,8.16326530612245,0.0,12.307692307692308,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,256,YAVATMAL-WASHIM,3044176,Sanjay Uttamrao Deshmukh,18.56,7.6255,1.6505,0.48,1.42,0.0,113,25,7,18th Lok Sabha,7.71,Shiv Sena (Uddhav Balasaheb Thackrey),competitive,41.08566810344828,8.892780172413794,2.586206896551724,21.644482329027607,29.082096334444106
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,257,WARDHA,3042421,AMAR SHARADRAO KALE,14.7,5.8829,3.3322,0.0,2.63,0.0,96,40,0,18th Lok Sabha,7.46,Nationalist Congress Party – Sharadchandra Pawar,competitive,40.01972789115647,22.668027210884354,0.0,56.6421322816978,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,258,AURANGABAD_MH,3042396,BHUMARE SANDIPANRAO ASARAM,14.7,9.7994,4.6379,2.6879,4.41,0.0,76,33,18,18th Lok Sabha,10.34,Shiv Sena,competitive,66.66258503401362,31.550340136054423,18.285034013605443,47.32840786170582,57.95510899329438
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,259,CHANDRAPUR,3042400,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,14.7,9.4015,0.8615,0.1966,0.7832,0.0,70,7,1,18th Lok Sabha,20.98,Indian National Congress,safe,63.95578231292518,5.8605442176870755,1.3374149659863945,9.163431367335,22.820661636680207
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,260,JALNA,3042406,KALYAN VAIJINATHRAO KALE,14.7,5.8901,3.7951,0.6951,3.42,0.0,60,39,7,18th Lok Sabha,8.06,Indian National Congress,competitive,40.0687074829932,25.81700680272109,4.7285714285714295,64.43184326242338,18.315722905852283
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,261,PARBHANI,3019095,Sanjay Haribhau Jadhav,14.7,7.6959,5.5459,1.9471,3.78,0.0,81,61,23,18th Lok Sabha,10.07,Shiv Sena (Uddhav Balasaheb Thackrey),competitive,52.3530612244898,37.72721088435374,13.245578231292518,72.06304655725775,35.10881912764385
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,262,AMRAVATI(SC),3042395,BALWANT BASWANT WANKHADE,19.83,14.9216,11.9458,0.0,6.36,0.0,168,130,0,18th Lok Sabha,1.68,Indian National Congress,marginal,75.24760463943521,60.24104891578417,0.0,80.05709843448423,0.0
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,263,BEED,3042397,BAJRANG MANOHAR SONWANE,14.93,9.9467,2.7067,0.9467,2.53,0.0,100,28,10,18th Lok Sabha,0.43,Nationalist Congress Party – Sharadchandra Pawar,marginal,66.62223710649698,18.12926992632284,6.340924313462827,27.212040174128106,34.97617024420882
18th Lok Sabha,7,Lok Sabha,21,Maharashtra,264,RAIGAD,3019101,Sunil Dattatray Tatkare,14.7,8.8459,7.3959,1.6609,4.99,0.0,55,44,13,18th Lok Sabha,8.17,Nationalist Congress Party,competitive,60.176190476190484,50.31224489795919,11.298639455782313,83.60822527950802,22.457037006990358
